,FIPS,2000_cand,2004_cand,2008_cand,2012_cand,2016_cand,2000_percent,2004_percent,2008_percent,2012_percent,2016_percent,party2000,party2004,party2008,party2012,party2016,Switch_1996_2000,Switch_2000_2004,Switch_2004_2008,Switch_2008_2012,Switch_2012_2016,county,state
2457,27027,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.501412792,0.517900278,0.569602515,0.526483418,0.460677597,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Clay,Minnesota
2458,27055,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.499360677,0.508121278,0.542681246,0.505552365,0.529611467,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Houston,Minnesota
2459,27155,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.50997151,0.502568893,0.512530713,0.510557661,0.583426029,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Traverse,Minnesota
2460,28017,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.494634146,0.502577011,0.50864745,0.514877102,0.523067174,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Chickasaw,Mississippi
2461,30005,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.51105473,0.514450867,0.564698076,0.565232599,0.47242921,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Blaine,Montana
2462,30041,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.517230863,0.526513444,0.53985888,0.498973607,0.539643134,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Hill,Montana
2463,33011,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.486537847,0.510287729,0.512043926,0.497408495,0.467007849,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Hillsborough,New Hampshire
2464,35023,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.520174482,0.550407332,0.508969759,0.514211886,0.486111111,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Hidalgo,New Mexico
2465,35061,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.505356224,0.556435491,0.5317139,0.487269186,0.478943172,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Valencia,New Mexico
2466,36023,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.475655069,0.487038664,0.541598174,0.507796576,0.489033788,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Cortland,New York
2467,36031,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.491969663,0.492086783,0.558872573,0.560387629,0.462190731,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Essex,New York
2468,36053,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.524536417,0.514544194,0.493384378,0.470954652,0.530069186,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Madison,New York
2469,36071,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.496661372,0.518479606,0.515580774,0.503043491,0.504173765,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Orange,New York
2470,36075,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.479627834,0.478132811,0.503035225,0.497364939,0.57467829,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Oswego,New York
2471,36077,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.481859768,0.479063485,0.519903452,0.477650275,0.518466573,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Otsego,New York
2472,36091,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.490474137,0.502549755,0.509145656,0.48334755,0.478333655,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Saratoga,New York
2473,36113,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.523846127,0.522006504,0.50552692,0.482656028,0.501496434,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Warren,New York
2474,36115,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.534748461,0.5237621,0.495450303,0.475990474,0.55487606,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Washington,New York
2475,38073,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.547260022,0.519600307,0.56350185,0.553814433,0.512929207,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Ransom,North Dakota
2476,38081,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.50503663,0.521363636,0.578619616,0.535625311,0.544817226,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Sargent,North Dakota
2477,39123,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.496644631,0.519198521,0.522302657,0.51224617,0.569493204,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Ottawa,Ohio
2478,39143,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.53212399,0.559419789,0.513646989,0.501517555,0.581800029,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Sandusky,Ohio
2479,39173,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.526957122,0.530293941,0.527274964,0.51294802,0.505090067,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Wood,Ohio
2480,41057,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.466628959,0.501971185,0.531849289,0.502675933,0.473665145,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Tillamook,Oregon
2481,45011,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.546278395,0.530339666,0.503265973,0.522825758,0.51544544,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Barnwell,South Carolina
2482,45017,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.504628903,0.49833791,0.513052468,0.516339035,0.501655848,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Calhoun,South Carolina
2483,45029,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.505377147,0.514958174,0.497430864,0.496020133,0.526983943,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Colleton,South Carolina
2484,46091,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.527657528,0.525380711,0.579237483,0.53397081,0.542372881,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Marshall,South Dakota
2485,50009,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.540802213,0.541709227,0.558851983,0.55003574,0.514871795,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Essex,Vermont
2486,51029,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.502016868,0.528455285,0.498856162,0.502883197,0.541466758,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Buckingham,Virginia
2487,51057,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.520751762,0.53038674,0.546979866,0.531453744,0.491309172,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Essex,Virginia
2488,51193,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.486558248,0.501314252,0.546376985,0.528940887,0.5187777,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Westmoreland,Virginia
2489,51550,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.532064088,0.571142985,0.502171669,0.498546525,0.479543942,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Chesapeake,Virginia
2490,53009,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.504219671,0.513273133,0.505464836,0.488099616,0.47631599,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Clallam,Washington
2491,55029,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.513140604,0.509404837,0.580172759,0.529511629,0.487505679,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Door,Wisconsin
2492,55041,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.509754029,0.506112944,0.570787956,0.521729776,0.614096916,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Forest,Wisconsin
2493,55057,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.480524564,0.522901688,0.536513443,0.527775429,0.607142857,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Juneau,Wisconsin
2494,55069,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.472434862,0.511082803,0.551742206,0.497042587,0.57119543,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Lincoln,Wisconsin
2495,55077,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.489574646,0.543116669,0.518480755,0.495249846,0.597238059,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Marquette,Wisconsin
2496,55101,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.495290609,0.516456793,0.530673079,0.512828451,0.495161102,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Racine,Wisconsin
2497,55103,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.481610997,0.513375796,0.596568047,0.574119006,0.499441341,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Richland,Wisconsin
2498,55113,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.511394361,0.523749074,0.524490919,0.497063712,0.56846837,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Sawyer,Wisconsin
2499,55139,George W. Bush,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.503811777,0.525328457,0.549368706,0.50967221,0.498577068,republican,republican,democrat,democrat,republican,FALSE,FALSE,TRUE,FALSE,TRUE,Winnebago,Wisconsin
2500,8055,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.471014493,0.499706055,0.545978589,0.525848142,0.497753106,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Huerfano,Colorado
2501,12103,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.503498364,0.495624312,0.535956502,0.522401038,0.485782987,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Pinellas,Florida
2502,13225,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.496006726,0.532943242,0.530855352,0.533865926,0.50344122,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Peach,Georgia
2503,17073,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.507925011,0.523434095,0.531813597,0.507030672,0.567503956,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Henry,Illinois
2504,18123,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.517530797,0.497534576,0.605535925,0.548063492,0.565611421,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Perry,Indiana
2505,19031,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.483341323,0.502269445,0.540196586,0.515286558,0.554973273,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Cedar,Iowa
2506,19115,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.494716411,0.523189585,0.512804878,0.493558776,0.612819489,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Louisa,Iowa
2507,26025,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.495860566,0.512119616,0.538366876,0.501774478,0.534684731,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Calhoun,Michigan
2508,26099,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.499552898,0.502388112,0.533815503,0.514781507,0.535794349,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Macomb,Michigan
2509,26101,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.493437172,0.49411303,0.556153432,0.521931946,0.548853084,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Manistee,Michigan
2510,26115,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.510640019,0.505449738,0.512679595,0.498400889,0.582890943,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Monroe,Michigan
2511,28107,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.516287646,0.505176294,0.529393847,0.5395816,0.494490175,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Panola,Mississippi
2512,34033,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.508601513,0.527886908,0.518233793,0.49893224,0.555401099,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Salem,New Jersey
2513,35007,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.48580846,0.516420912,0.546679198,0.490631506,0.484808702,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Colfax,New Mexico
2514,36099,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.47729017,0.496117455,0.504040747,0.506181215,0.517596567,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Seneca,New York
2515,37017,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.539878988,0.501421262,0.507299742,0.505232813,0.537837328,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Bladen,North Carolina
2516,37077,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.508950902,0.510241385,0.528776542,0.517526166,0.4968742,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Granville,North Carolina
2517,37117,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.526265215,0.510332951,0.521409776,0.520312994,0.492895353,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Martin,North Carolina
2518,45023,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.502492331,0.494330292,0.53486875,0.547719858,0.511908117,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Chester,South Carolina
2519,51033,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.51658484,0.502210167,0.554454679,0.532962203,0.480858508,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Caroline,Virginia
2520,55021,Al Gore,George W. Bush,Barack Obama,Barack Obama,Donald Trump,0.49384453,0.506039587,0.569178737,0.562266745,0.475630647,democrat,republican,democrat,democrat,republican,FALSE,TRUE,TRUE,FALSE,TRUE,Columbia,Wisconsin
2521,8021,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.482702261,0.498421053,0.556014455,0.539624482,0.475882645,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Conejos,Colorado
2522,19065,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.493399854,0.498941493,0.575884589,0.552961605,0.563408521,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Fayette,Iowa
2523,19099,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.489430894,0.519888346,0.527779208,0.525595696,0.55479668,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Jasper,Iowa
2524,19101,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.430312666,0.542205048,0.587417449,0.562485346,0.45953899,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Jefferson,Iowa
2525,19157,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.489532294,0.499752254,0.550194397,0.537042607,0.503000102,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Poweshiek,Iowa
2526,19191,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.493469258,0.496476261,0.605407801,0.564417178,0.470339729,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Winneshiek,Iowa
2527,23019,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.486572139,0.494346586,0.517156101,0.502043826,0.51678669,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Penobscot,Maine
2528,27007,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.484753441,0.501254082,0.540519878,0.535939413,0.500046374,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Beltrami,Minnesota
2529,27013,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.472301292,0.509224312,0.551040776,0.529964405,0.466376924,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Blue Earth,Minnesota
2530,27023,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.468671285,0.518316682,0.516047829,0.497177875,0.604950177,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Chippewa,Minnesota
2531,27069,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.513083049,0.497017151,0.580996885,0.512809917,0.565618449,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Kittson,Minnesota
2532,27071,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.512138392,0.501026132,0.536459865,0.534375968,0.560898947,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Koochiching,Minnesota
2533,27087,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.504496403,0.533891547,0.612889458,0.584784601,0.474616858,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Mahnomen,Minnesota
2534,27103,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.47112938,0.495857054,0.541901891,0.525793975,0.466209869,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Nicollet,Minnesota
2535,27107,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.496566877,0.512860892,0.619976704,0.539444964,0.521005826,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Norman,Minnesota
2536,31173,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.499519693,0.507750314,0.526810913,0.562979684,0.499521073,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Thurston,Nebraska
2537,33007,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.501986301,0.507417696,0.583068265,0.579225576,0.508862866,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Coos,New Hampshire
2538,33019,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.498392972,0.524591668,0.582271249,0.55720436,0.475951153,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Sullivan,New Hampshire
2539,38005,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.489786444,0.532502226,0.660909857,0.572554474,0.461959224,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Benson,North Dakota
2540,38091,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.541322314,0.507831822,0.59496124,0.497120921,0.538538539,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Steele,North Dakota
2541,39151,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.48893296,0.505889969,0.517155883,0.492800741,0.561450362,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Stark,Ohio
2542,46031,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.506033789,0.563805104,0.602158273,0.54,0.500425532,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Corson,South Dakota
2543,46037,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.507663434,0.513276836,0.561674009,0.521058127,0.59228249,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Day,South Dakota
2544,46109,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.549091802,0.507226014,0.595896521,0.540883459,0.551298534,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Roberts,South Dakota
2545,46137,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.53259362,0.57437276,0.628117914,0.576872536,0.479791395,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Ziebach,South Dakota
2546,51125,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.474043938,0.496287996,0.539899176,0.505575758,0.499398894,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Nelson,Virginia
2547,55099,George W. Bush,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.521563682,0.496291224,0.556382719,0.491963043,0.602085258,republican,democrat,democrat,democrat,republican,FALSE,TRUE,FALSE,FALSE,TRUE,Price,Wisconsin
2548,5147,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.64089023,0.651685393,0.51140891,0.499068901,0.523920653,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Woodruff,Arkansas
2549,8071,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.532162783,0.500986792,0.526845141,0.502040222,0.546150449,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Las Animas,Colorado
2550,8101,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.535498461,0.526465422,0.567426512,0.558456046,0.461116904,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Pueblo,Colorado
2551,9015,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.546436776,0.5214179,0.606603992,0.558287091,0.506601342,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Windham,Connecticut
2552,12065,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.538802268,0.552955336,0.513761468,0.505251025,0.514061478,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Jefferson,Florida
2553,12087,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.486281567,0.497129126,0.519144815,0.496812351,0.515655163,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Monroe,Florida
2554,12111,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.532882842,0.518023645,0.556688976,0.535402798,0.499045063,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,St. Lucie,Florida
2555,13007,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.587886768,0.530612245,0.501481921,0.499685337,0.538194444,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Baker,Georgia
2556,13093,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.540056818,0.51326743,0.513942308,0.531642624,0.505571392,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Dooly,Georgia
2557,13239,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.599557522,0.562694301,0.535906643,0.542553191,0.550766284,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Quitman,Georgia
2558,13289,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.546887967,0.508591065,0.531533525,0.540218943,0.501355014,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Twiggs,Georgia
2559,17003,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.586026852,0.520526723,0.556007112,0.561268209,0.525650035,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Alexander,Illinois
2560,17057,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.549241261,0.533020252,0.596213931,0.542328731,0.537570425,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Fulton,Illinois
2561,17071,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.525090533,0.546352035,0.580755113,0.554372197,0.612563957,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Henderson,Illinois
2562,17095,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.542504531,0.542455885,0.59158746,0.577841739,0.482713663,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Knox,Illinois
2563,17131,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.528973311,0.502785826,0.55232821,0.528122803,0.563870968,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Mercer,Illinois
2564,17155,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.521233092,0.508353222,0.569373689,0.497288676,0.567984571,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Putnam,Illinois
2565,17195,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.518822724,0.510661259,0.580056493,0.578194434,0.493120163,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Whiteside,Illinois
2566,18091,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.496540619,0.495564005,0.602272001,0.551887548,0.501891467,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,LaPorte,Indiana
2567,19015,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.511878521,0.50160611,0.528106827,0.522101751,0.527190758,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Boone,Iowa
2568,19019,Al Gore,John Kerry,Barack Obama,Barack Obama,Donald Trump,0.536131775,0.535369928,0.585219578,0.561082107,0.537456106,democrat,democrat,democrat,democrat,republican,FALSE,FALSE,FALSE,FALSE,TRUE,Buchanan,Iowa
